0.023039012844043,0.091465223540018,0.314997287939262,
0.048286943400841,0.013608816937403,0.278907572516646,
0.08208024328137,0.077739096179507,0.135811231792024,
0.100783802673753,0.185009267038133,0.030669058592188,
0.106633920615927,0.262832448115685,0.162384594089894,
0.103508841185512,0.32476060558168,0.287917775523181,
0.12043095959186,0.274613799438122,0.349178938577019,
0.137000085962221,0.202123628577225,0.400136828735926,
0.159226740998906,0.137218665416753,0.404058121490047,
0.179384083928786,0.07171343140895,0.410437456515205,
0.198713321197725,0.016522121538642,0.418467107533555,
0.206882392485961,0.036231303658949,0.470769382761026,
0.207388793438217,0.079993508807726,0.543413233625221,
0.202120906328517,0.051866257853433,0.628130727992138,
0.196720541927351,0.006151899626773,0.697426420287762,
0.195822848698058,0.040969651181749,0.74033227829637,
0.207074160369217,0.025202487204905,0.746173228484659,
0.228743671583282,0.021141324182241,0.716860226370796,
0.235681394402675,0.054459932394095,0.701843319460322,
0.231975330342556,0.125716225790683,0.689915575449601,
0.234813676794078,0.174232699391444,0.647593469601663,
0.24218880146432,0.177992869645691,0.584405813203631,
0.253053161470002,0.152793254715626,0.497785114487505,
0.261085964282428,0.106205938036262,0.398592535686288,
0.262672707853201,0.050865452001569,0.293344117265676,
0.251251836639174,0.007760252759382,0.231138377686642,
0.240960506728619,0.019858519243797,0.153164494919153,
0.231825203283968,0.022030325088807,0.052928306288607,
0.222420142746341,0.024054348923748,0.014300560151795,
0.217150822080035,0.008786981738015,0.062857269372858,
0.217567944863193,0.04197817149951,0.080320354275205,
0.22577066889721,0.044206225801268,0.054911281934644,
0.239105356699105,0.017766489981874,0.002352217445154,
0.25271985946479,0.021368196525032,0.074652610687409,
0.264757724494814,0.057417667651813,0.140689466531186,
0.273122721573129,0.100546541583304,0.208501528090381,
0.273059747595613,0.134605351494778,0.299584826651509,
0.26616527851115,0.1643863985089,0.385489114623676,
0.256511012448581,0.196447393099653,0.448202630162959,
0.24685462394142,0.209702005040367,0.491696903755293,
0.243829870403077,0.191357004742698,0.502349519029739,
0.262671110652436,0.136225856892706,0.426977908459362,
0.280600552901707,0.07185133882395,0.307280848148134,
0.27727025034973,0.024432946752892,0.233352956052096,
0.261283201862548,0.055079129063446,0.209625709026642,
0.240905426350232,0.124026891307854,0.195684385343057,
0.221994107079831,0.132444908937637,0.201187254067104,
0.204499070467556,0.100515423290976,0.224154176993723,
0.189052145829023,0.04346510499058,0.235834456763151,
0.176634211101652,0.028659483398576,0.211913475646748,
0.162304514612403,0.091719823085559,0.185508664377359,
0.146406749421961,0.123587856796817,0.183388972473843,
0.137253781297083,0.102725190936226,0.155012146806773,
0.126604900029279,0.099977339668987,0.148353585474794,
0.118918878809244,0.074871650794107,0.144868619013184,
0.110754798833999,0.064392619225597,0.168000996109737,
0.103273432356464,0.079689405710455,0.196500377548197,
0.095517914807637,0.116239223611238,0.231061149255693,
0.086616371066176,0.141081359643436,0.281310967926113,
0.080413108412002,0.125419557530083,0.326028217371838,
0.076814902345681,0.102665923695436,0.35047983948123,
0.072224594667161,0.126804713953253,0.3622666733732,
0.066453341508422,0.171526958776727,0.367699132925581,
0.061905067648792,0.19662458081037,0.369622394267033,
0.060356142076934,0.189459526001992,0.369447014059119,
0.062056211218565,0.165749871421095,0.35948377455779,
0.058276362883503,0.171654416874841,0.369093963430771,
